,Row ID,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin (%),Year,Month,Quarter,Days_in_Month,YOY_Change_daily,Rolling_3M_Sales,Rolling_6M_Sales,YOY_Change_monthly,Sales_Volatility_Monthly,Revenue_Per_Product_Region
75,76,US-2017-118038,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,1.248,3,0.8,-1.9344,-154.99999999999997,2017,12,4,31,-95.16728624535315,93351.35566666664,79384.33716666665,-13.577169209803452,720.7692697382,11.648
76,77,US-2017-118038,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,3,0.6,-5.8248,-60.0,2017,12,4,31,-93.38376610100184,93351.35566666664,79384.33716666665,-13.577169209803452,720.7692697382,9.708
77,78,US-2017-118038,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3,0.2,2.724,10.000000000000002,2017,12,4,31,-65.84754262788366,93351.35566666664,79384.33716666665,-13.577169209803452,720.7692697382,63.56
78,79,US-2014-147606,2014-12-01,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,5,0.6,-14.475,-75.0,2014,11,4,30,-90.94385660324238,63953.15349999999,48051.7416,,300.69708411616006,19.3
79,80,CA-2016-127208,2016-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0.0,56.2032,27.0,2016,6,2,30,-81.29779771145995,45360.76699999999,38219.91366666667,62.697338080303275,330.7849642762971,1040.8
80,81,CA-2016-127208,2016-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,3,0.0,8.0352,48.00000000000001,2016,6,2,30,-90.0338159649457,45360.76699999999,38219.91366666667,62.697338080303275,330.7849642762971,52.452
81,82,CA-2014-139451,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,5,0.0,4.172,27.999999999999996,2014,10,4,31,-80.36373220875066,47046.73743333333,38888.33665,,466.2958560047008,28.012
82,83,CA-2014-139451,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,0.0,6.2031,28.999999999999996,2014,10,4,31,363.38821490467944,47046.73743333333,38888.33665,,466.2958560047008,303.738
83,84,CA-2015-149734,2015-09-08,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075,31.25,2015,9,3,30,955.0341207349081,43419.8584,36563.960366666666,-21.010013936523855,397.93716396529567,200.984
84,85,US-2017-119662,2017-11-16,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549,-21.25,2017,11,4,30,-72.30844680360028,94697.13339999999,74243.07165,49.156142662822724,300.69708411616006,614.336
85,86,CA-2017-140088,2017-05-30,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0.0,33.2156,11.000000000000002,2017,5,2,31,211.17065127782354,46551.66636666665,50154.42491666666,-22.33220773426868,471.71251280970716,301.96
86,87,CA-2017-155558,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,LogitechÂ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.0,6.7966,34.0,2017,10,4,31,-72.535172565399,76254.82106666666,61878.61918333333,30.306352166596344,1323.6026485847271,67.966
87,88,CA-2017-155558,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2,0.0,2.9568,48.0,2017,10,4,31,393.5897435897436,76254.82106666666,61878.61918333333,30.306352166596344,1323.6026485847271,48.664
88,89,CA-2016-159695,2016-04-10,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,0.2,13.8572,8.75,2016,4,2,30,1531.3143798928718,37814.90966666667,47146.55078333333,13.32008401118538,412.8345617512873,345.016
89,90,CA-2016-109806,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0.0,6.633,32.99999999999999,2016,9,3,30,-26.211453744493383,47929.12073333332,46644.94386666666,13.644990539495092,368.2432973754936,20.1
90,91,CA-2016-109806,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,11.249999999999998,2016,9,3,30,281.2642487046632,47929.12073333332,46644.94386666666,13.644990539495092,368.2432973754936,183.96
91,92,CA-2016-109806,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,0.0,3.1104,47.99999999999999,2016,9,3,30,-96.88700999231361,47929.12073333332,46644.94386666666,13.644990539495092,368.2432973754936,32.400000000000006
92,93,CA-2015-149587,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.2208,47.99999999999999,2015,1,1,31,-22.58064516129031,55449.47093333333,51248.10418333334,27.654770229042214,766.3283146523617,41.472
93,94,CA-2015-149587,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,16.5354,30.999999999999993,2015,1,1,31,257.9865771812081,55449.47093333333,51248.10418333334,27.654770229042214,766.3283146523617,138.68400000000003
94,95,CA-2015-149587,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0.0,16.1504,49.00000000000001,2015,1,1,31,54.09069658719028,55449.47093333333,51248.10418333334,27.654770229042214,766.3283146523617,95.584
95,96,US-2017-109484,2017-11-12,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788,-66.66666666666666,2017,11,4,30,-97.17290928631137,94697.13339999999,74243.07165,49.156142662822724,379.362008409806,5.682
96,97,CA-2017-161018,2017-11-11,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,40.5426,42.0,2017,11,4,30,-58.09893391672743,94697.13339999999,74243.07165,49.156142662822724,813.5291726283052,330.96000000000004
97,98,CA-2017-157833,2017-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,35.0,2017,6,2,30,-83.0070207974566,44588.12399999999,42818.20536666666,31.323181722708714,520.7076349050294,51.312
98,99,CA-2016-149223,2016-09-11,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,22.5852,29.000000000000004,2016,9,3,30,289.59479739869937,47929.12073333332,46644.94386666666,13.644990539495092,818.0025868031044,124.608
99,100,CA-2016-158568,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184,35.0,2016,8,3,31,949.090909090909,36907.29043333333,43029.25221666667,-15.672680999928767,359.6500684028547,64.624
100,101,CA-2016-158568,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,-11.25,2016,8,3,31,-39.39684784805011,36907.29043333333,43029.25221666667,-15.672680999928767,359.6500684028547,191.952
101,102,CA-2016-158568,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,-170.0,2016,8,3,31,-91.1044776119403,36907.29043333333,43029.25221666667,-15.672680999928767,359.6500684028547,6.556
102,103,CA-2016-129903,2016-12-04,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.7208,49.0,2016,12,4,31,-67.4929332463579,78699.5846,63314.35266666667,29.470986261455177,720.7692697382,38.272000000000006
103,104,US-2015-156867,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,-11.250000000000002,2015,11,4,30,3586.6666666666665,57324.46833333332,43739.05903333333,-3.3780955756079387,379.362008409806,1035.216
104,105,US-2015-156867,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,-3.75,2015,11,4,30,689.8148148148148,57324.46833333332,43739.05903333333,-3.3780955756079387,379.362008409806,230.31
105,106,US-2015-156867,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,-70.0,2015,11,4,30,-30.854893138357713,57324.46833333332,43739.05903333333,-3.3780955756079387,379.362008409806,495.858
106,107,CA-2017-119004,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,23.750000000000004,2017,11,4,30,124.85436893203881,94697.13339999999,74243.07165,49.156142662822724,647.1857107054083,92.63999999999999
107,108,CA-2017-119004,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,7.5,2017,11,4,30,392.6434354100669,94697.13339999999,74243.07165,49.156142662822724,647.1857107054083,83.976
108,109,CA-2017-119004,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,32.50000000000001,2017,11,4,30,-96.57722987672226,94697.13339999999,74243.07165,49.156142662822724,647.1857107054083,3.304
109,110,CA-2015-129476,2015-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,LogitechÂ Gaming G510s - Keyboard,339.96,5,0.2,67.992,20.000000000000004,2015,10,4,31,562.535079513564,44299.724566666664,36098.91286666666,-0.15409943213439403,1323.6026485847271,900.894
110,111,CA-2017-146780,2017-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,25.999999999999996,2017,12,4,31,-46.12223934257832,93351.35566666664,79384.33716666665,-13.577169209803452,530.4786980984812,167.84
111,112,CA-2016-128867,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.788,30.000000000000004,2016,11,4,30,17.541470661054714,70836.57856666666,53871.934499999996,4.527163677976986,300.69708411616006,379.79999999999995
112,113,CA-2016-128867,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476,49.00000000000001,2016,11,4,30,-71.61790447611904,70836.57856666666,53871.934499999996,4.527163677976986,300.69708411616006,29.964
113,114,CA-2014-115259,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,36.25000000000001,2014,8,3,31,2142.5055928411634,32150.3297,34014.27168333333,,540.5266536529647,96.66
114,115,CA-2014-115259,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,35.0,2014,8,3,31,-80.2675585284281,32150.3297,34014.27168333333,,540.5266536529647,4.72
115,116,CA-2014-115259,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,31.25,2014,8,3,31,-89.96383363471972,32150.3297,34014.27168333333,,540.5266536529647,23.976
116,117,CA-2014-115259,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,33.75,2014,8,3,31,27.456037514654163,32150.3297,34014.27168333333,,540.5266536529647,157.644
117,118,CA-2015-110457,2015-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.3813,21.000000000000004,2015,3,1,31,2035.2692370261916,22950.579533333326,41413.24479999999,-30.4622906006246,1151.326248695292,997.538
118,119,US-2015-136476,2015-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,-73.33333333333333,2015,4,2,30,112.9128886010363,28290.95716666666,41870.214049999995,20.851003937220057,475.4490872757265,1735.7340000000002
119,120,CA-2016-103730,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,39.0,2016,6,2,30,68.0480137182052,45360.76699999999,38219.91366666667,62.697338080303275,424.5633249111856,94.08
120,121,CA-2016-103730,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878,45.0,2016,6,2,30,833.4140435835352,45360.76699999999,38219.91366666667,62.697338080303275,424.5633249111856,99.459
121,122,CA-2016-103730,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,27.999999999999996,2016,6,2,30,-33.35686551358983,45360.76699999999,38219.91366666667,62.697338080303275,424.5633249111856,226.56
122,123,CA-2016-103730,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.759,45.0,2016,6,2,30,174.11820781696855,45360.76699999999,38219.91366666667,62.697338080303275,424.5633249111856,260.712
123,124,CA-2016-103730,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316,28.999999999999996,2016,6,2,30,-10.426540284360174,45360.76699999999,38219.91366666667,62.697338080303275,424.5633249111856,68.04
124,125,US-2014-152030,2014-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,-1.4285714285714286,2014,12,4,31,2104.6916299559475,59875.91006666666,53876.82375,,720.7692697382,3803.5339999999997
125,126,US-2014-134614,2014-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,-66.0,2014,9,3,30,1440.5526735834,47877.73743333333,38361.99531666667,,818.0025868031044,1029.5
126,127,US-2017-107272,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,-76.66666666666667,2017,11,4,30,-49.40677966101695,94697.13339999999,74243.07165,49.156142662822724,379.362008409806,18.308
127,128,US-2017-107272,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,12.5,2017,11,4,30,917.6509843176509,94697.13339999999,74243.07165,49.156142662822724,379.362008409806,731.976
128,129,US-2016-125969,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,-11.249999999999998,2016,11,4,30,-37.58891341672798,70836.57856666666,53871.934499999996,4.527163677976986,379.362008409806,284.98400000000004
129,130,US-2016-125969,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,10.999999999999998,2016,11,4,30,-69.70782065445127,70836.57856666666,53871.934499999996,4.527163677976986,379.362008409806,238.56
